time,places,tweet
2023-02-07 21:19:38,southwest  Nigeria ,"@Ajibolatunmise The one I used wirh screen guard . Body tell me C oju mi bo , Ara mi bu masho , Ori mi pariwo yeeeeeeeee 😞. I stopped using the phone because the money to get new screen will buy iPhone 8😒"
2023-02-07 21:19:32,,"@laureningram You probably own an iPhone, maybe wear Nikes, drive a Tesla,etc. point being- you most likely own/ frequent establishments/ companies that have committed far worse things than JK.. but I guess you get more social media points for this particular virtue signal."
2023-02-07 21:19:26,"Lagos, Nigeria",@loverschef @Ekitipikin iPhone
2023-02-07 21:19:26,Everywhere,"Thread de refactoring: 2 comments em 1 semana
Tweet falando mal de Iphone: 50 comments em 1

😂😂😂😂😂😂"
2023-02-07 21:19:19,Houston tx❤️‍🔥,It’s gon be some bad ass spaces tonight I’m finna take a nap an charge my iPhone 5c an have my headphones in while I’m sleep so when I wake up I’m ready😂😂😂😂😂😂💀
2023-02-07 21:19:19,"Pretoria, South Africa",@FManenzhe Spoiling yourself is getting an iPhone 😏
2023-02-07 21:19:08,"Kaduna, Nigeria","Super Clean Used iPhone 12 128gb

With Charger No Box

Price: 285k

Location: kaduna. https://t.co/UDnGhnhnlw"
2023-02-07 21:19:07,"Louisville, KY",After working at a cell phone store for a bit now I’ve been eyeing the Samsung and google phones. I will get bullied for having anything other than iPhone tho https://t.co/jX8XC8mAc9
2023-02-07 21:19:07,,@brokeayy Iphone 13
2023-02-07 21:19:00,"Mudgee, NSW, AUSTRALIA",Apple Expanding iPhone's Communication Safety Feature to More Countries https://t.co/SDKNYfIyIG
2023-02-07 21:18:51,,@RayMinehane The screen on my iPhone is cracked and I’m scared it might have pyrite! Unfortunately I live in west cork and that’s not covered by the current scheme! Now with apple putting up prices I might be left phoneless
2023-02-07 21:18:45,My bag and his too ,I took selfies on a iphone 14. I never want to see myself that clear again
2023-02-07 21:18:44,"She/Her LA, CA","doing a scuffed iPhone stream showing y’all how i pack outfits and if i can successfully put together things for 10 days in London 😂

https://t.co/dEqM5DdG2T &lt;- just hanging out in here https://t.co/dulEwCqFan"
2023-02-07 21:18:41,,"Listening to Spicy love by Banbuds outside of Childish Demogri's Owner 42 For iPhone 5, Xbox 360 and Wii"
2023-02-07 21:18:38,"Newcastle Upon Tyne, England",@KurtisJ112 @MKBHD maybe u should get that instead of a new iphone
2023-02-07 21:18:31,"Georgia, USA",I don't have much hope for @myomnipod to integrate with the new @dexcom G7 anytime soon simply because of the fact that they still don't have it working with an iPhone yet. Having to use can android phone sucks. #dexcomg7 #omnipod5
2023-02-07 21:18:31,World,"@elonmusk @MKBHD I took this picture of Mars on my IPhone 14 Pro Max. 
Hey @elonmusk what do you think ? Does the Mars look like this from up close ? 😂 https://t.co/eKYbA0z1g6"
2023-02-07 21:18:28,,#gadget Joyroom Magnetic Case For iPhone 13 12 Pro Max Transparent Cover For iPhone 13 Pro Max Case Wireless Charger Magnet Back Cover https://t.co/He3Zk023MP https://t.co/gmuGPEapha
2023-02-07 21:18:27,art tag:#adangoart,"Starting to set up my desk again, its so good, i have my ipad and iphone now as part of my set up now, i still need to figure out how to buy the vtube studio on apple cuz lord knows it really doesnt want me to buy the pro version. But so far so good, i'll post pics when im done!"
2023-02-07 18:45:13,Zürich,"Sundar Pichai showcasing a features on an iPhone instead of a flagship Android....

I've seen it all now https://t.co/JyRLTnDoZE"
2023-02-07 18:45:05,"Dallas, TX","@oldwaver Dave, is the building actually tall or is it just your distance and iPhone making it look taller than it is?"
2023-02-07 18:45:00,"California, USA","USA STORE ONLY:

iPhone Super Fast Charger

https://t.co/qXSycooBnK

#iphonecharger #iphone #charger #wirelesscharger #mobileaccessories #phonecharger #fastcharger #phoneaccessories #magsafecharger #fastcharging #appledevice #applecharger #ios #airpod #lightningcable #typec"
2023-02-07 18:44:58,"Broomfield, CO",Time to ditch the iPhone https://t.co/gLIpwIQXKi
2023-02-07 18:44:56,Europe,Also my iPhone SE feels gigantic after using the 5C for a bit 🥴
2023-02-07 18:44:53,,"🔥60% Off Code – $12.80 3 in 1 Charger Cable for Apple Watch/iPhone/Airpods (2 colors)!!

https://t.co/5Gjr8aMXUV https://t.co/Vvr68jT855"
2023-02-07 18:44:45,"Enugu, Nigeria",@dreamfallart  if you have spare iphone you're no longer using please gift me  one
2023-02-07 18:44:37,"Tema, Ghana",@MKBHD Na iphone we still go buy😂
2023-02-07 18:44:32,,@theapplehub @PhoneDesigner It looks like an inflated iPhone 11
2023-02-07 18:44:28,she her,@yoonfulls mere dad ne bola he will give the latest iPhone 😭😭😭
2023-02-07 18:44:22,"Pune, India",This is iPad Pro M2 Chip recently bought and it is hanging and operation freezes. Why should we buy such an Apple device that too very costly.#Apple #ipadproM2Chip #ipad @Apple #iPhone #iPhone14ProMax https://t.co/uS9vPS7y7s
2023-02-07 18:44:22,United States,Maybe he is the reason my iPhone autocorrects to Ducking https://t.co/N8xwavZuEw
2023-02-07 18:44:17,,"mau beli iphone, it must be the ohe who can make different abt my life, should be better https://t.co/8hNbUwKgMU"
2023-02-07 18:44:13,🇦🇪,@tektoamack I forgot that you have an iphone stfu
2023-02-07 18:44:11,,@TYsVtDAiD6dlgWB IPhone
2023-02-07 18:44:08,Argentina ,my sister bought the iPhone 11 and I'm DYING of jealousy cuz I can't spend that kind of money
2023-02-07 18:44:00,"California, USA","Get All Your Hacking Services Inbox Now
 I'm always available 24/7
 #hacked #icloud #imessage #facebookdown #ransomware #snapchat #discord #havking #xboxshare #robloxseries #missingphone 
#iphone"
2023-02-07 18:43:51,little bonsai planet. ☆,@i9cstaa sorry i need it for my iphone storage this month 😭🔥🙏🏽
2023-02-07 18:43:49,,#Iphone Magnetic Car Phone Holder https://t.co/Xfe2OQ59bX https://t.co/0SQbevlAx5
2023-02-07 18:43:39,Lagos ,"What can iPhone do, 
When Apple says No??
👿 https://t.co/ZLdi7zjHsP"
2023-02-07 18:43:38,Nigeria,@YakubOlaitan2 Na advance iPhone jare.
2023-02-07 18:45:13,Zürich,"Sundar Pichai showcasing a features on an iPhone instead of a flagship Android....

I've seen it all now https://t.co/JyRLTnDoZE"
2023-02-07 18:45:05,"Dallas, TX","@oldwaver Dave, is the building actually tall or is it just your distance and iPhone making it look taller than it is?"
2023-02-07 18:45:00,"California, USA","USA STORE ONLY:

iPhone Super Fast Charger

https://t.co/qXSycooBnK

#iphonecharger #iphone #charger #wirelesscharger #mobileaccessories #phonecharger #fastcharger #phoneaccessories #magsafecharger #fastcharging #appledevice #applecharger #ios #airpod #lightningcable #typec"
2023-02-07 18:44:58,"Broomfield, CO",Time to ditch the iPhone https://t.co/gLIpwIQXKi
2023-02-07 18:44:56,Europe,Also my iPhone SE feels gigantic after using the 5C for a bit 🥴
2023-02-07 18:44:53,,"🔥60% Off Code – $12.80 3 in 1 Charger Cable for Apple Watch/iPhone/Airpods (2 colors)!!

https://t.co/5Gjr8aMXUV https://t.co/Vvr68jT855"
2023-02-07 18:44:45,"Enugu, Nigeria",@dreamfallart  if you have spare iphone you're no longer using please gift me  one
2023-02-07 18:44:37,"Tema, Ghana",@MKBHD Na iphone we still go buy😂
2023-02-07 18:44:32,,@theapplehub @PhoneDesigner It looks like an inflated iPhone 11
2023-02-07 18:44:28,she her,@yoonfulls mere dad ne bola he will give the latest iPhone 😭😭😭
2023-02-07 18:44:22,"Pune, India",This is iPad Pro M2 Chip recently bought and it is hanging and operation freezes. Why should we buy such an Apple device that too very costly.#Apple #ipadproM2Chip #ipad @Apple #iPhone #iPhone14ProMax https://t.co/uS9vPS7y7s
2023-02-07 18:44:22,United States,Maybe he is the reason my iPhone autocorrects to Ducking https://t.co/N8xwavZuEw
2023-02-07 18:44:17,,"mau beli iphone, it must be the ohe who can make different abt my life, should be better https://t.co/8hNbUwKgMU"
2023-02-07 18:44:13,🇦🇪,@tektoamack I forgot that you have an iphone stfu
2023-02-07 18:44:11,,@TYsVtDAiD6dlgWB IPhone
2023-02-07 18:44:08,Argentina ,my sister bought the iPhone 11 and I'm DYING of jealousy cuz I can't spend that kind of money
2023-02-07 18:44:00,"California, USA","Get All Your Hacking Services Inbox Now
 I'm always available 24/7
 #hacked #icloud #imessage #facebookdown #ransomware #snapchat #discord #havking #xboxshare #robloxseries #missingphone 
#iphone"
2023-02-07 18:43:51,little bonsai planet. ☆,@i9cstaa sorry i need it for my iphone storage this month 😭🔥🙏🏽
2023-02-07 18:43:49,,#Iphone Magnetic Car Phone Holder https://t.co/Xfe2OQ59bX https://t.co/0SQbevlAx5
2023-02-07 18:43:39,Lagos ,"What can iPhone do, 
When Apple says No??
👿 https://t.co/ZLdi7zjHsP"
2023-02-07 18:43:38,Nigeria,@YakubOlaitan2 Na advance iPhone jare.
2023-02-07 16:10:08,she/her 22 uk,this could work as proof for iphone users
2023-02-07 16:10:06,,the screen you get when a iphone it's not used for years and changes the itunes apple ID https://t.co/hteyNaYnwQ
2023-02-07 16:10:04,FF,Send it to a iPhone I bet it look like a tortilla shell https://t.co/7v9G0mssP5
2023-02-07 16:10:03,he/him/hole,"@CUPlDSNOTES ngl i wish i had an iphone for moments like this 😭

"" Yea dawg I think I nees therapy. ""

"" Nvm let's play 8 ball. """
2023-02-07 16:09:58,,@theapplehub I support portless iPhone.
2023-02-07 16:09:55,"Minas Gerais, Brasil",@zKamikaze_ ☝️ hater de iphone
2023-02-07 16:09:52,,@androidcentral What’s the best phone to transition into android from a person who’s had iPhone their whole life? Help lol
2023-02-07 16:09:44,youtube.com/editgiovanni2,The All new iPhone https://t.co/tL8azK5rNx
2023-02-07 16:09:42,,@AheadofthenewsP Looks great. Easier to read iphone.
2023-02-07 16:09:42,"Chicago, Illinois ","“I hope you’re not playing the Harry Potter game”
-tweeted on Elon Musk’s twitter from an iPhone, constructed by indentured servants in a Taiwanese sweatshop."
2023-02-07 16:09:33,"Washington, DC area","Below, by the way, is Officer Ode, now testifying, on J6 in hard gear before his shield was wrested away. Photo taken by Nick Quested on his iPhone. 

/46 https://t.co/b5VTOhZH04"
2023-02-07 16:09:25,post page. ,nah jus get me da app onna iphone https://t.co/9Vsb65aURp
2023-02-07 16:09:24,turn on notis for fb | 20,@ShisuiTheDonn__ psp nintendo ds and game boy better den any iphone
2023-02-07 16:09:24,"Memphis, TN U.S.A.",@AngelaVicsta2 i think it's 7 (the eye is different)
2023-02-07 16:09:22,Grosse Pointe,@AheadofthenewsP Very clean on iPhone
2023-02-07 16:09:18,In GOD’S hands 🤲,@TKzee_25 Lmao which iPhone?😭😭 https://t.co/VVQ8KhqYAH
2023-02-07 16:09:09,,@TCKBonuses Just look at S23 Ultra and U will never buy a iphone ez
2023-02-07 16:09:06,,"Smartphone Accessories!

Momax iPhone 14 Pro Max MagSafe Clear Case $6

JETech Galaxy S23 Case and Tempered Glass Screen Protector $6.50

Spigen 65W Dual USB-C Car Charger $22.50

Baseus 65W 3-port USB-C/A Charger $27.50

…and more! https://t.co/mjploxEBml by @pcamp96 https://t.co/mrzjgG9ZMW"
2023-02-07 16:09:04,South Africa,"@SangaMamiya Let Siri tweet for you, mntase. My favourite thing to do is asking Siri to call someone for me and put the phone on speaker. Ngeloxesha iphone is on a desk a metre or so away. Just say, “Hey Siri”. 😂"
2023-02-07 16:09:00,Italy,https://t.co/k48DK4QwW6 Baseus 140W Car Charger Fast Charging PD3.1 QC3.0 Quick Charge For Macbook Pro Laptop USB Type C Car Phone Charger For iPhone 14
2023-02-07 16:08:58,"Pennsylvania, USA",@VoiceofDefi Are you using a iPhone or an android/other device? And does that play in to you being able to record each audio file separately?
2023-02-07 16:08:54,"Lagos, Nigeria",@BasketballProfe Iphone 7+128gb for sale https://t.co/8rM8qBCpwQ
2023-02-07 16:08:52,,SNES4iOS (Play Your Favorite Nintendo Games On Your iPad Or iPhone)  - https://t.co/YTyezTWowv
2023-02-07 16:08:51,he/they • gay  • 18,@weirdautunm ITS AN IPHONE APP RIGHT DOESNT THAT MEAN U COULD PAU FOR PREAMIMUM WITH AN ITUNES CARD
2023-02-07 16:08:50,gm_construct,today i woke up and decided that i was going to take the old iphone that i never traded in for some reason and make a second granblue account on it
2023-02-07 16:08:43,,@bellkamp1 @Ekitipikin @realsophy Why una nor Dey give person loan again …. Una first nor allow make we use iPhone borrow unless we use android .. una still later cancel everything… wetin Dey sup na .. na una mate be PalmPay
2023-02-07 16:10:08,she/her 22 uk,this could work as proof for iphone users
2023-02-07 16:10:06,,the screen you get when a iphone it's not used for years and changes the itunes apple ID https://t.co/hteyNaYnwQ
2023-02-07 16:10:04,FF,Send it to a iPhone I bet it look like a tortilla shell https://t.co/7v9G0mssP5
2023-02-07 16:10:03,he/him/hole,"@CUPlDSNOTES ngl i wish i had an iphone for moments like this 😭

"" Yea dawg I think I nees therapy. ""

"" Nvm let's play 8 ball. """
2023-02-07 16:09:58,,@theapplehub I support portless iPhone.
2023-02-07 16:09:55,"Minas Gerais, Brasil",@zKamikaze_ ☝️ hater de iphone
2023-02-07 16:09:52,,@androidcentral What’s the best phone to transition into android from a person who’s had iPhone their whole life? Help lol
2023-02-07 16:09:44,youtube.com/editgiovanni2,The All new iPhone https://t.co/tL8azK5rNx
2023-02-07 16:09:42,,@AheadofthenewsP Looks great. Easier to read iphone.
2023-02-07 16:09:42,"Chicago, Illinois ","“I hope you’re not playing the Harry Potter game”
-tweeted on Elon Musk’s twitter from an iPhone, constructed by indentured servants in a Taiwanese sweatshop."
2023-02-07 16:09:33,"Washington, DC area","Below, by the way, is Officer Ode, now testifying, on J6 in hard gear before his shield was wrested away. Photo taken by Nick Quested on his iPhone. 

/46 https://t.co/b5VTOhZH04"
2023-02-07 16:09:25,post page. ,nah jus get me da app onna iphone https://t.co/9Vsb65aURp
2023-02-07 16:09:24,turn on notis for fb | 20,@ShisuiTheDonn__ psp nintendo ds and game boy better den any iphone
2023-02-07 16:09:24,"Memphis, TN U.S.A.",@AngelaVicsta2 i think it's 7 (the eye is different)
2023-02-07 16:09:22,Grosse Pointe,@AheadofthenewsP Very clean on iPhone
2023-02-07 16:09:18,In GOD’S hands 🤲,@TKzee_25 Lmao which iPhone?😭😭 https://t.co/VVQ8KhqYAH
2023-02-07 16:09:09,,@TCKBonuses Just look at S23 Ultra and U will never buy a iphone ez
